state,year,quarter,entity_name,insurance_amount
assam,2020,4,781019,33793.0
assam,2020,4,781038,17089.0
assam,2020,4,782002,9959.0
assam,2020,4,781012,16120.0
assam,2021,1,781022,81773.0
assam,2021,1,781032,35239.0
assam,2021,1,781005,17477.0
assam,2021,1,781007,19477.0
assam,2021,1,781001,32800.0
assam,2021,1,781028,26978.0
assam,2021,1,781038,31376.0
assam,2021,1,781011,26167.0
assam,2021,1,781012,20493.0
assam,2021,1,781019,22436.0
assam,2021,2,781032,47103.0
assam,2021,2,781022,82110.0
assam,2021,2,781038,43392.0
assam,2021,2,781019,34608.0
assam,2021,2,781011,43869.0
assam,2021,2,781012,34326.0
assam,2021,2,781020,22080.0
assam,2021,2,783380,24002.0
assam,2021,2,781005,30286.0
assam,2021,2,781021,29627.0
assam,2021,3,781032,117986.0
assam,2021,3,781022,105026.0
assam,2021,3,781038,60578.0
assam,2021,3,781001,46338.0
assam,2021,3,781011,40685.0
assam,2021,3,781028,55210.0
assam,2021,3,781025,60274.0
assam,2021,3,783380,54776.0
assam,2021,3,781005,42333.0
assam,2021,3,786003,54906.0
assam,2021,4,781032,209584.0
assam,2021,4,781022,206024.0
assam,2021,4,781001,145595.0
assam,2021,4,781038,151289.0
assam,2021,4,782462,269242.0
assam,2021,4,781028,117670.0
assam,2021,4,783380,161876.0
assam,2021,4,781011,111638.0
assam,2021,4,781025,109884.0
assam,2021,4,781317,119272.0
assam,2022,1,781032,421464.0
assam,2022,1,781022,325730.0
assam,2022,1,781038,292856.0
assam,2022,1,785001,296160.0
assam,2022,1,781001,198810.0
assam,2022,1,781028,204680.0
assam,2022,1,781025,229632.0
assam,2022,1,781011,223616.0
assam,2022,1,786001,170998.0
assam,2022,1,781017,198245.0
assam,2022,2,781022,236099.0
assam,2022,2,781032,208988.0
assam,2022,2,781028,255489.0
assam,2022,2,781011,190583.0
assam,2022,2,781001,178912.0
assam,2022,2,783370,107047.0
assam,2022,2,781038,152833.0
assam,2022,2,786001,109806.0
assam,2022,2,781017,135360.0
assam,2022,2,781019,85390.0
assam,2022,3,781032,333196.0
assam,2022,3,781022,254861.0
assam,2022,3,781001,216933.0
assam,2022,3,781038,280021.0
assam,2022,3,781011,227691.0
assam,2022,3,781028,197269.0
assam,2022,3,786001,203013.0
assam,2022,3,781012,213250.0
assam,2022,3,786003,189690.0
assam,2022,3,783380,250499.0
assam,2022,4,781032,453000.0
assam,2022,4,781022,505459.0
assam,2022,4,781038,406810.0
assam,2022,4,781001,317894.0
assam,2022,4,781028,353306.0
assam,2022,4,781011,326354.0
assam,2022,4,781025,293127.0
assam,2022,4,786001,308313.0
assam,2022,4,781019,249614.0
assam,2022,4,786003,302699.0
assam,2023,1,781022,583421.0
assam,2023,1,781032,519186.0
assam,2023,1,781038,420735.0
assam,2023,1,781028,380465.0
assam,2023,1,781001,371714.0
assam,2023,1,781025,272960.0
assam,2023,1,781011,390399.0
assam,2023,1,785001,357351.0
assam,2023,1,781019,279250.0
assam,2023,1,786003,302332.0
assam,2023,2,781022,523785.0
assam,2023,2,781032,451697.0
assam,2023,2,781001,267048.0
assam,2023,2,781038,416205.0
assam,2023,2,786001,264286.0
assam,2023,2,781028,342060.0
assam,2023,2,782003,372489.0
assam,2023,2,786003,297383.0
assam,2023,2,783380,244644.0
assam,2023,2,781017,239237.0
assam,2023,3,781032,438318.0
assam,2023,3,781038,501522.0
assam,2023,3,781001,327784.0
assam,2023,3,781022,457519.0
assam,2023,3,786001,283791.0
assam,2023,3,781025,250518.0
assam,2023,3,782435,299590.0
assam,2023,3,786003,357624.0
assam,2023,3,781317,295109.0
assam,2023,3,783380,282704.0
assam,2023,4,781032,494519.0
assam,2023,4,781022,589483.0
assam,2023,4,781038,452627.0
assam,2023,4,785001,437885.0
assam,2023,4,781011,426412.0
assam,2023,4,781001,328896.0
assam,2023,4,781028,377877.0
assam,2023,4,783380,370274.0
assam,2023,4,784001,354613.0
assam,2023,4,781025,250411.0
assam,2024,1,781032,583554.0
assam,2024,1,781022,536755.0
assam,2024,1,785001,554884.0
assam,2024,1,781038,575653.0
assam,2024,1,783380,581070.0
assam,2024,1,781001,441751.0
assam,2024,1,781028,402776.0
assam,2024,1,782002,440229.0
assam,2024,1,782003,434925.0
assam,2024,1,781316,323085.0
assam,2024,2,781032,404482.0
assam,2024,2,781022,524520.0
assam,2024,2,783380,453530.0
assam,2024,2,781038,389677.0
assam,2024,2,781028,306617.0
assam,2024,2,781011,282887.0
assam,2024,2,781001,256239.0
assam,2024,2,781017,315659.0
assam,2024,2,785001,324937.0
assam,2024,2,783370,277519.0
assam,2024,3,781003,449785.0
assam,2024,3,781034,383219.0
assam,2024,3,783370,349532.0
assam,2024,3,783380,360878.0
assam,2024,3,785001,438720.0
assam,2024,3,781040,333310.0
assam,2024,3,781025,314319.0
assam,2024,3,781028,267435.0
assam,2024,3,781011,261128.0
assam,2024,3,781019,332660.0
assam,2024,4,781003,543498.0
assam,2024,4,783380,414257.0
assam,2024,4,781040,476346.0
assam,2024,4,781011,301308.0
assam,2024,4,781025,328825.0
assam,2024,4,785001,460119.0
assam,2024,4,781034,336709.0
assam,2024,4,781019,430692.0
assam,2024,4,783101,351828.0
assam,2024,4,783370,393094.0
bihar,2020,2,800001,21331.0
bihar,2020,2,800020,19710.0
bihar,2020,2,800006,9978.0
bihar,2020,2,801503,7212.0
bihar,2020,2,851101,7248.0
bihar,2020,2,845438,7637.0
bihar,2020,2,845401,7520.0
bihar,2020,2,800023,6460.0
bihar,2020,2,852201,6150.0
bihar,2020,2,851116,6046.0
bihar,2020,3,800001,78191.0
bihar,2020,3,800020,55025.0
bihar,2020,3,845401,30537.0
bihar,2020,3,800006,23361.0
bihar,2020,3,842001,25875.0
bihar,2020,3,812001,26403.0
bihar,2020,3,844101,25813.0
bihar,2020,3,801503,27115.0
bihar,2020,3,854301,21383.0
bihar,2020,3,802301,19569.0
bihar,2020,4,800001,183251.0
bihar,2020,4,800020,182521.0
bihar,2020,4,800006,89867.0
bihar,2020,4,812001,69440.0
bihar,2020,4,845401,53755.0
bihar,2020,4,842001,54062.0
bihar,2020,4,801503,60238.0
bihar,2020,4,800007,64237.0
bihar,2020,4,823001,50166.0
bihar,2020,4,845438,41589.0
bihar,2021,1,800001,228403.0
bihar,2021,1,800020,161357.0
bihar,2021,1,800006,86155.0
bihar,2021,1,845401,69335.0
bihar,2021,1,823001,82025.0
bihar,2021,1,845438,65310.0
bihar,2021,1,823002,66383.0
bihar,2021,1,848101,93902.0
bihar,2021,1,842001,63789.0
bihar,2021,1,802301,70464.0
bihar,2021,2,800001,351926.0
bihar,2021,2,800020,272869.0
bihar,2021,2,800006,137348.0
bihar,2021,2,801503,140382.0
bihar,2021,2,812001,144147.0
bihar,2021,2,845438,103042.0
bihar,2021,2,800002,102063.0
bihar,2021,2,842001,89214.0
bihar,2021,2,845401,120903.0
bihar,2021,2,843334,90410.0
bihar,2021,3,800001,539872.0
bihar,2021,3,800020,355333.0
bihar,2021,3,800006,225173.0
bihar,2021,3,801503,208188.0
bihar,2021,3,821115,135165.0
bihar,2021,3,851131,145635.0
bihar,2021,3,800002,186550.0
bihar,2021,3,812001,218249.0
bihar,2021,3,845438,145376.0
bihar,2021,3,800007,148603.0
bihar,2021,4,800001,735530.0
bihar,2021,4,800020,613059.0
bihar,2021,4,800006,298707.0
bihar,2021,4,801503,363057.0
bihar,2021,4,842001,269520.0
bihar,2021,4,800002,276228.0
bihar,2021,4,844101,214665.0
bihar,2021,4,823001,211852.0
bihar,2021,4,800007,190952.0
bihar,2021,4,812001,211107.0
bihar,2022,1,800001,796836.0
bihar,2022,1,800020,448683.0
bihar,2022,1,801503,467728.0
bihar,2022,1,811213,141104.0
bihar,2022,1,800006,294999.0
bihar,2022,1,812001,284667.0
bihar,2022,1,800007,234583.0
bihar,2022,1,842001,230416.0
bihar,2022,1,800026,223104.0
bihar,2022,1,842002,257733.0
bihar,2022,2,800001,849952.0
bihar,2022,2,800020,534170.0
bihar,2022,2,811213,220452.0
bihar,2022,2,800006,351545.0
bihar,2022,2,801503,368015.0
bihar,2022,2,812001,332849.0
bihar,2022,2,846004,213376.0
bihar,2022,2,842001,259723.0
bihar,2022,2,800002,254627.0
bihar,2022,2,800007,255536.0
bihar,2022,3,800001,1329988.0
bihar,2022,3,800020,796800.0
bihar,2022,3,800006,443836.0
bihar,2022,3,801503,495181.0
bihar,2022,3,844101,360663.0
bihar,2022,3,842001,346019.0
bihar,2022,3,812001,338120.0
bihar,2022,3,800002,316510.0
bihar,2022,3,800007,360011.0
bihar,2022,3,845401,264953.0
bihar,2022,4,800001,1554670.0
bihar,2022,4,800020,796486.0
bihar,2022,4,800006,565278.0
bihar,2022,4,801503,583895.0
bihar,2022,4,800007,362730.0
bihar,2022,4,842001,458688.0
bihar,2022,4,842002,387096.0
bihar,2022,4,800002,433027.0
bihar,2022,4,812001,406355.0
bihar,2022,4,844101,318919.0
bihar,2023,1,800001,1280139.0
bihar,2023,1,800020,822562.0
bihar,2023,1,800006,422875.0
bihar,2023,1,801503,637141.0
bihar,2023,1,842002,338611.0
bihar,2023,1,812001,376896.0
bihar,2023,1,842001,391575.0
bihar,2023,1,800002,375950.0
bihar,2023,1,844101,339925.0
bihar,2023,1,800026,327801.0
bihar,2023,2,800001,1451616.0
bihar,2023,2,800020,911768.0
bihar,2023,2,800006,522347.0
bihar,2023,2,842001,509103.0
bihar,2023,2,842002,481174.0
bihar,2023,2,801503,563711.0
bihar,2023,2,800002,435701.0
bihar,2023,2,800007,412062.0
bihar,2023,2,841301,298855.0
bihar,2023,2,800023,370428.0
bihar,2023,3,800001,2006880.0
bihar,2023,3,800020,1154873.0
bihar,2023,3,800006,756104.0
bihar,2023,3,801503,818150.0
bihar,2023,3,800007,567998.0
bihar,2023,3,800002,583278.0
bihar,2023,3,842001,473832.0
bihar,2023,3,801505,422817.0
bihar,2023,3,800026,394991.0
bihar,2023,3,844101,421782.0
bihar,2023,4,800001,2069004.0
bihar,2023,4,800020,1083072.0
bihar,2023,4,801503,945796.0
bihar,2023,4,800006,604152.0
bihar,2023,4,812001,728832.0
bihar,2023,4,800002,586469.0
bihar,2023,4,844101,649688.0
bihar,2023,4,842002,583997.0
bihar,2023,4,842001,561217.0
bihar,2023,4,800007,467949.0
bihar,2024,1,800001,1827045.0
bihar,2024,1,800020,1078403.0
bihar,2024,1,800006,715492.0
bihar,2024,1,801503,832502.0
bihar,2024,1,845401,550428.0
bihar,2024,1,844101,496698.0
bihar,2024,1,812001,565601.0
bihar,2024,1,848101,495114.0
bihar,2024,1,851101,479140.0
bihar,2024,1,842002,434633.0
bihar,2024,2,800001,2116116.0
bihar,2024,2,800020,1323457.0
bihar,2024,2,800006,665340.0
bihar,2024,2,845401,727997.0
bihar,2024,2,801503,840650.0
bihar,2024,2,812001,683399.0
bihar,2024,2,848101,590155.0
bihar,2024,2,842002,566498.0
bihar,2024,2,844101,576915.0
bihar,2024,2,842001,531057.0
bihar,2024,3,800001,2276161.0
bihar,2024,3,800020,1333497.0
bihar,2024,3,823001,1061240.0
bihar,2024,3,801503,1076611.0
bihar,2024,3,845401,850620.0
bihar,2024,3,800007,783955.0
bihar,2024,3,800002,721038.0
bihar,2024,3,800006,676131.0
bihar,2024,3,800014,743931.0
bihar,2024,3,812001,645444.0
bihar,2024,4,800001,2605774.0
bihar,2024,4,800020,1291804.0
bihar,2024,4,845401,1273061.0
bihar,2024,4,823001,1223690.0
bihar,2024,4,801503,1369198.0
bihar,2024,4,812001,859855.0
bihar,2024,4,800007,925914.0
bihar,2024,4,800006,849642.0
bihar,2024,4,854301,981777.0
bihar,2024,4,800014,944825.0
chandigarh,2020,2,160101,6158.0
chandigarh,2020,2,160047,4718.0
chandigarh,2020,2,160036,3261.0
chandigarh,2020,2,160023,2002.0
chandigarh,2020,2,160014,2186.0
chandigarh,2020,2,160001,1735.0
chandigarh,2020,2,160022,1725.0
chandigarh,2020,2,160030,1925.0
chandigarh,2020,2,160002,1201.0
chandigarh,2020,2,160012,739.0
chandigarh,2020,3,160047,11353.0
chandigarh,2020,3,160101,12418.0
chandigarh,2020,3,160036,6734.0
chandigarh,2020,3,160022,6267.0
chandigarh,2020,3,160002,7736.0
chandigarh,2020,3,160030,5037.0
chandigarh,2020,3,160014,3266.0
chandigarh,2020,3,160003,2698.0
chandigarh,2020,3,160019,3452.0
chandigarh,2020,3,160025,2765.0
chandigarh,2020,4,160101,26948.0
chandigarh,2020,4,160047,20300.0
chandigarh,2020,4,160022,8093.0
chandigarh,2020,4,160014,13335.0
chandigarh,2020,4,160002,18628.0
chandigarh,2020,4,160036,15088.0
chandigarh,2020,4,160001,5832.0
chandigarh,2020,4,160003,10356.0
chandigarh,2020,4,160017,5158.0
chandigarh,2020,4,160020,4577.0
chandigarh,2021,1,160101,30704.0
chandigarh,2021,1,160036,19175.0
chandigarh,2021,1,160002,42248.0
chandigarh,2021,1,160047,25522.0
chandigarh,2021,1,160022,14900.0
chandigarh,2021,1,160014,10528.0
chandigarh,2021,1,160030,14328.0
chandigarh,2021,1,160015,11232.0
chandigarh,2021,1,160008,14477.0
chandigarh,2021,1,160017,8735.0
chandigarh,2021,2,160002,56288.0
chandigarh,2021,2,160036,38035.0
chandigarh,2021,2,160047,25946.0
chandigarh,2021,2,160101,24311.0
chandigarh,2021,2,160014,26599.0
chandigarh,2021,2,160022,17274.0
chandigarh,2021,2,160030,29653.0
chandigarh,2021,2,160025,18699.0
chandigarh,2021,2,160019,15730.0
chandigarh,2021,2,160011,6380.0
chandigarh,2021,3,160002,59092.0
chandigarh,2021,3,160036,34232.0
chandigarh,2021,3,160047,27467.0
chandigarh,2021,3,160101,74996.0
chandigarh,2021,3,160022,40376.0
chandigarh,2021,3,160014,23604.0
chandigarh,2021,3,160030,22645.0
chandigarh,2021,3,160008,43209.0
chandigarh,2021,3,160011,10952.0
chandigarh,2021,3,160020,15804.0
chandigarh,2021,4,160002,111958.0
chandigarh,2021,4,160101,129529.0
chandigarh,2021,4,160036,114088.0
chandigarh,2021,4,160022,81459.0
chandigarh,2021,4,160047,65127.0
chandigarh,2021,4,160014,38794.0
chandigarh,2021,4,160030,37767.0
chandigarh,2021,4,160015,14719.0
chandigarh,2021,4,160003,26513.0
chandigarh,2021,4,160025,23723.0
chandigarh,2022,1,160101,170516.0
chandigarh,2022,1,160002,164789.0
chandigarh,2022,1,160047,105979.0
chandigarh,2022,1,160036,105352.0
chandigarh,2022,1,160014,66927.0
chandigarh,2022,1,160030,52656.0
chandigarh,2022,1,160022,65051.0
chandigarh,2022,1,160015,52627.0
chandigarh,2022,1,160003,33925.0
chandigarh,2022,1,160017,34012.0
chandigarh,2022,2,160002,239321.0
chandigarh,2022,2,160101,208178.0
chandigarh,2022,2,160036,205089.0
chandigarh,2022,2,160022,156469.0
chandigarh,2022,2,160047,140603.0
chandigarh,2022,2,160030,93049.0
chandigarh,2022,2,160014,108535.0
chandigarh,2022,2,160017,82635.0
chandigarh,2022,2,160003,71758.0
chandigarh,2022,2,160011,66154.0
chandigarh,2022,3,160101,224851.0
chandigarh,2022,3,160036,231970.0
chandigarh,2022,3,160002,199561.0
chandigarh,2022,3,160047,215373.0
chandigarh,2022,3,160022,151167.0
chandigarh,2022,3,160014,149268.0
chandigarh,2022,3,160030,81762.0
chandigarh,2022,3,160025,73353.0
chandigarh,2022,3,160015,76017.0
chandigarh,2022,3,160019,82431.0
chandigarh,2022,4,160002,270411.0
chandigarh,2022,4,160101,259504.0
chandigarh,2022,4,160036,190200.0
chandigarh,2022,4,160047,171399.0
chandigarh,2022,4,160022,151398.0
chandigarh,2022,4,160030,166835.0
chandigarh,2022,4,160014,75999.0
chandigarh,2022,4,160015,84135.0
chandigarh,2022,4,160003,91296.0
chandigarh,2022,4,160019,85464.0
chandigarh,2023,1,160101,285617.0
chandigarh,2023,1,160002,272265.0
chandigarh,2023,1,160047,229677.0
chandigarh,2023,1,160036,213719.0
chandigarh,2023,1,160014,129066.0
chandigarh,2023,1,160022,177081.0
chandigarh,2023,1,160030,189119.0
chandigarh,2023,1,160015,124176.0
chandigarh,2023,1,160019,74432.0
chandigarh,2023,1,160003,108039.0
chandigarh,2023,2,160101,301119.0
chandigarh,2023,2,160002,267703.0
chandigarh,2023,2,160036,225455.0
chandigarh,2023,2,160047,283895.0
chandigarh,2023,2,160022,201947.0
chandigarh,2023,2,160030,164403.0
chandigarh,2023,2,160014,118597.0
chandigarh,2023,2,160015,97387.0
chandigarh,2023,2,160003,114849.0
chandigarh,2023,2,160019,154114.0
chandigarh,2023,3,160002,370626.0
chandigarh,2023,3,160101,312944.0
chandigarh,2023,3,160036,271410.0
chandigarh,2023,3,160047,288196.0
chandigarh,2023,3,160022,185158.0
chandigarh,2023,3,160014,174875.0
chandigarh,2023,3,160030,142944.0
chandigarh,2023,3,160019,85042.0
chandigarh,2023,3,160020,147399.0
chandigarh,2023,3,160015,104632.0
chandigarh,2023,4,160101,425028.0
chandigarh,2023,4,160002,337244.0
chandigarh,2023,4,160036,346084.0
chandigarh,2023,4,160047,398113.0
chandigarh,2023,4,160022,208612.0
chandigarh,2023,4,160030,116986.0
chandigarh,2023,4,160014,121236.0
chandigarh,2023,4,160015,115832.0
chandigarh,2023,4,160003,88079.0
chandigarh,2023,4,160019,109831.0
chandigarh,2024,1,160101,441749.0
chandigarh,2024,1,160002,355398.0
chandigarh,2024,1,160047,402149.0
chandigarh,2024,1,160036,289727.0
chandigarh,2024,1,160014,162345.0
chandigarh,2024,1,160022,213708.0
chandigarh,2024,1,160003,126741.0
chandigarh,2024,1,160030,112673.0
chandigarh,2024,1,160015,155186.0
chandigarh,2024,1,160019,135086.0
chandigarh,2024,2,160101,383991.0
chandigarh,2024,2,160002,365016.0
chandigarh,2024,2,160036,281469.0
chandigarh,2024,2,160047,296125.0
chandigarh,2024,2,160022,310916.0
chandigarh,2024,2,160030,230555.0
chandigarh,2024,2,160014,135454.0
chandigarh,2024,2,160003,177676.0
chandigarh,2024,2,160020,134588.0
chandigarh,2024,2,160019,115306.0
chandigarh,2024,3,160101,433778.0
chandigarh,2024,3,160002,401173.0
chandigarh,2024,3,160047,368947.0
chandigarh,2024,3,160036,353800.0
chandigarh,2024,3,160022,234384.0
chandigarh,2024,3,160019,160912.0
chandigarh,2024,3,160014,120308.0
chandigarh,2024,3,160001,139247.0
chandigarh,2024,3,160015,159940.0
chandigarh,2024,3,160030,149501.0
chandigarh,2024,4,160101,600148.0
chandigarh,2024,4,160002,413943.0
chandigarh,2024,4,160036,368493.0
chandigarh,2024,4,160047,371116.0
chandigarh,2024,4,160014,212622.0
chandigarh,2024,4,160022,212298.0
chandigarh,2024,4,160001,227186.0
chandigarh,2024,4,160019,130585.0
chandigarh,2024,4,160003,152055.0
chandigarh,2024,4,160020,130782.0
chhattisgarh,2020,2,495001,16932.0
chhattisgarh,2020,2,492001,17951.0
chhattisgarh,2020,2,496005,9404.0
chhattisgarh,2020,2,492009,8887.0
chhattisgarh,2020,2,492099,7370.0
chhattisgarh,2020,2,497001,7743.0
chhattisgarh,2020,2,495660,6255.0
chhattisgarh,2020,2,492007,7005.0
chhattisgarh,2020,2,491001,7020.0
chhattisgarh,2020,2,492013,5551.0
chhattisgarh,2020,3,492001,109861.0
chhattisgarh,2020,3,495001,55096.0
chhattisgarh,2020,3,496005,43730.0
chhattisgarh,2020,3,497001,35416.0
chhattisgarh,2020,3,492009,40671.0
chhattisgarh,2020,3,491001,30720.0
chhattisgarh,2020,3,490023,33094.0
chhattisgarh,2020,3,492013,28185.0
chhattisgarh,2020,3,495660,18917.0
chhattisgarh,2020,3,492099,25592.0
chhattisgarh,2020,4,492001,90502.0
chhattisgarh,2020,4,495001,107277.0
chhattisgarh,2020,4,492013,37409.0
chhattisgarh,2020,4,496005,38447.0
chhattisgarh,2020,4,491441,38402.0
chhattisgarh,2020,4,496118,2322.0
chhattisgarh,2020,4,497001,33960.0
chhattisgarh,2020,4,494001,51106.0
chhattisgarh,2020,4,491001,31152.0
chhattisgarh,2020,4,492009,32693.0
chhattisgarh,2021,1,492001,112353.0
chhattisgarh,2021,1,495001,116359.0
chhattisgarh,2021,1,497001,63987.0
chhattisgarh,2021,1,492009,45855.0
chhattisgarh,2021,1,491441,55757.0
chhattisgarh,2021,1,495450,54881.0
chhattisgarh,2021,1,490023,47845.0
chhattisgarh,2021,1,494001,44763.0
chhattisgarh,2021,1,492013,26259.0
chhattisgarh,2021,1,491001,38906.0
chhattisgarh,2021,2,492001,170890.0
chhattisgarh,2021,2,495001,184204.0
chhattisgarh,2021,2,496005,87400.0
chhattisgarh,2021,2,491441,82759.0
chhattisgarh,2021,2,495450,69264.0
chhattisgarh,2021,2,494001,65859.0
chhattisgarh,2021,2,491001,54010.0
chhattisgarh,2021,2,492013,63353.0
chhattisgarh,2021,2,493221,28773.0
chhattisgarh,2021,2,492009,28367.0
chhattisgarh,2021,3,492001,175174.0
chhattisgarh,2021,3,495001,100108.0
chhattisgarh,2021,3,492013,91691.0
chhattisgarh,2021,3,497001,82088.0
chhattisgarh,2021,3,491001,80938.0
chhattisgarh,2021,3,490023,39413.0
chhattisgarh,2021,3,491441,67508.0
chhattisgarh,2021,3,496005,63336.0
chhattisgarh,2021,3,494001,70398.0
chhattisgarh,2021,3,493221,55947.0
chhattisgarh,2021,4,492001,483971.0
chhattisgarh,2021,4,495001,330008.0
chhattisgarh,2021,4,497001,235533.0
chhattisgarh,2021,4,490023,135878.0
chhattisgarh,2021,4,494001,172365.0
chhattisgarh,2021,4,491001,158882.0
chhattisgarh,2021,4,490006,180536.0
chhattisgarh,2021,4,492013,134414.0
chhattisgarh,2021,4,495450,134703.0
chhattisgarh,2021,4,492009,114061.0
chhattisgarh,2022,1,492001,616010.0
chhattisgarh,2022,1,495001,412528.0
chhattisgarh,2022,1,497001,301893.0
chhattisgarh,2022,1,492009,158793.0
chhattisgarh,2022,1,490006,263660.0
chhattisgarh,2022,1,492013,181324.0
chhattisgarh,2022,1,491001,210067.0
chhattisgarh,2022,1,490023,152919.0
chhattisgarh,2022,1,493221,194690.0
chhattisgarh,2022,1,495450,202046.0
chhattisgarh,2022,2,492001,490898.0
chhattisgarh,2022,2,495001,482559.0
chhattisgarh,2022,2,490006,278877.0
chhattisgarh,2022,2,491001,276952.0
chhattisgarh,2022,2,492009,157933.0
chhattisgarh,2022,2,497001,256668.0
chhattisgarh,2022,2,492013,188075.0
chhattisgarh,2022,2,490023,141675.0
chhattisgarh,2022,2,491441,172090.0
chhattisgarh,2022,2,492099,150428.0
chhattisgarh,2022,3,492001,554974.0
chhattisgarh,2022,3,495001,551929.0
chhattisgarh,2022,3,491001,276692.0
chhattisgarh,2022,3,497001,288010.0
chhattisgarh,2022,3,496005,237388.0
chhattisgarh,2022,3,494001,234227.0
chhattisgarh,2022,3,493221,156533.0
chhattisgarh,2022,3,490006,251351.0
chhattisgarh,2022,3,496440,159525.0
chhattisgarh,2022,3,491441,219532.0
chhattisgarh,2022,4,492001,869991.0
chhattisgarh,2022,4,495001,885102.0
chhattisgarh,2022,4,495450,408689.0
chhattisgarh,2022,4,491001,429780.0
chhattisgarh,2022,4,490006,434467.0
chhattisgarh,2022,4,497001,449982.0
chhattisgarh,2022,4,492013,321103.0
chhattisgarh,2022,4,492009,371098.0
chhattisgarh,2022,4,494001,381730.0
chhattisgarh,2022,4,493221,229822.0
chhattisgarh,2023,1,492001,773832.0
chhattisgarh,2023,1,495001,755975.0
chhattisgarh,2023,1,491001,420278.0
chhattisgarh,2023,1,493221,227937.0
chhattisgarh,2023,1,497001,432698.0
